circuitId,circuitRef,name,location,country,lat,lng,alt,AllYears
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1984
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1985
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1995
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1996
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1997
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1998
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,1999
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2000
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2001
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2002
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2003
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2004
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2005
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2006
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2009
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2011
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2013
20,nurburgring,Nürburgring,Nürburg,Germany,50.3356,6.9475,578,2020
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1980
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1981
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1982
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1983
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1984
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1985
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1986
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1987
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1988
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1989
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1990
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1991
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1992
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1993
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1994
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1995
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1996
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1997
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1998
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,1999
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2000
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2001
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2002
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2003
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2004
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2005
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2006
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2020
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2022
21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,44.3439,11.7167,37,2023
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1987
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1988
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1989
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1990
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1991
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1992
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1993
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1994
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1995
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1996
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1997
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1998
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1999
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2000
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2001
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2002
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2003
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2004
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2005
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2006
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2009
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2010
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2011
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2012
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2013
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2014
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2015
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2016
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2017
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2018
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2019
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2022
22,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2023
80,vegas,Las Vegas Strip Street Circuit,Las Vegas,United States,36.1147,-115.173,\N,2023
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2009
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2010
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2011
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2012
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2013
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2014
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2015
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2016
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2017
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2018
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2019
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2020
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2021
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2022
24,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,24.4672,54.6031,3,2023
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1972
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1973
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1974
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1975
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1977
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1978
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1979
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1980
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1981
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1995
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1996
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1997
25,galvez,Autódromo Juan y Oscar Gálvez,Buenos Aires,Argentina,-34.6943,-58.4593,8,1998
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1986
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1987
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1988
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1989
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1990
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1994
26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417,37,1997
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1984
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1985
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1986
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1987
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1988
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1989
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1990
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1991
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1992
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1993
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1994
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1995
27,estoril,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417,130,1996
28,okayama,Okayama International Circuit,Okayama,Japan,34.915,134.221,266,1994
28,okayama,Okayama International Circuit,Okayama,Japan,34.915,134.221,266,1995
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1985
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1986
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1987
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1988
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1989
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1990
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1991
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1992
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1993
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1994
29,adelaide,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617,58,1995
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1967
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1968
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1969
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1970
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1971
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1972
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1973
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1974
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1975
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1976
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1977
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1978
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1979
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1980
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1981
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1982
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1983
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1984
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1985
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1992
30,kyalami,Kyalami,Midrand,South Africa,-25.9894,28.0767,1460,1993
31,donington,Donington Park,Castle Donington,UK,52.8306,-1.37528,88,1993
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1963
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1964
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1965
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1966
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1967
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1968
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1969
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1970
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1986
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1987
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1988
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1989
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1990
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1991
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,1992
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2015
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2016
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2017
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2018
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2019
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2022
32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19.4042,-99.0907,2227,2023
33,phoenix,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,345,1989
33,phoenix,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,345,1990
33,phoenix,Phoenix street circuit,Phoenix,USA,33.4479,-112.075,345,1991
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1971
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1973
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1975
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1976
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1978
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1980
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1982
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1983
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1985
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1986
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1987
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1988
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1989
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,1990
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,2018
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,2019
34,ricard,Circuit Paul Ricard,Le Castellet,France,43.2506,5.79167,432,2022
35,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0,2010
35,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0,2011
35,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0,2012
35,yeongam,Korean International Circuit,Yeongam County,Korea,34.7333,126.417,0,2013
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1978
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1981
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1982
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1983
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1984
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1985
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1986
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1987
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1988
36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395,1126,1989
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1982
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1983
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1984
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1985
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1986
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1987
37,detroit,Detroit Street Circuit,Detroit,USA,42.3298,-83.0401,177,1988
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1964
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1966
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1968
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1970
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1972
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1974
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1976
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1978
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1980
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1982
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1984
38,brands_hatch,Brands Hatch,Kent,UK,51.3569,0.263056,145,1986
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1952
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1953
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1955
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1958
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1959
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1960
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1961
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1962
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1963
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1964
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1965
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1966
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1967
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1968
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1969
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1970
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1971
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1973
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1974
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1975
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1976
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1977
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1978
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1979
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1980
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1981
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1982
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1983
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1984
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,1985
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,2020
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,2021
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,2022
39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,52.3888,4.54092,6,2023
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1973
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1975
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1976
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1977
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1978
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1979
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1980
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1981
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1982
40,zolder,Zolder,Heusden-Zolder,Belgium,50.9894,5.25694,36,1984
41,dijon,Dijon-Prenois,Dijon,France,47.3625,4.89913,484,1974
41,dijon,Dijon-Prenois,Dijon,France,47.3625,4.89913,484,1977
41,dijon,Dijon-Prenois,Dijon,France,47.3625,4.89913,484,1979
41,dijon,Dijon-Prenois,Dijon,France,47.3625,4.89913,484,1981
41,dijon,Dijon-Prenois,Dijon,France,47.3625,4.89913,484,1984
42,dallas,Fair Park,Dallas,USA,32.7774,-96.7587,139,1984
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1976
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1977
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1978
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1979
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1980
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1981
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1982
43,long_beach,Long Beach,California,USA,33.7651,-118.189,12,1983
44,las_vegas,Las Vegas Street Circuit,Nevada,USA,36.1162,-115.174,639,1981
44,las_vegas,Las Vegas Street Circuit,Nevada,USA,36.1162,-115.174,639,1982
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1967
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1968
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1970
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1972
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1974
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1976
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1977
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1979
45,jarama,Jarama,Madrid,Spain,40.6171,-3.58558,609,1981
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1961
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1962
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1963
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1964
46,watkins_glen,Watkins Glen,New York State,USA,42.3369,-76.9272,485,1965
